id,tabular_only_predicted,CNN_PREDICTED
3304040020,360504,585244.7
7739100155,721628,900527.6
6099400053,203420,342805.25
7468900270,196744,330198.66
396100025,357287,577861.25
1160000255,384117,474452.84
6300000320,414798,499474.12
6392000570,300100,368751.72
7387500235,337506,322771.16
1121000058,515001,560854.1
9828702120,486660,464894.2
7715800310,386626,475411.22
8562740370,660041,731986.75
5637500070,354325,467486.6
5561400470,571555,737341.6
1189000205,458138,457691.44
2412100025,284698,453696.34
1073100065,318780,520061.38
5160300020,591541,539108.4
2770601677,578218,567498.9
5104450070,418783,625201.5
820079043,469704,486032.25
751000190,327411,453715.8
1823049179,325783,470385.88
7430200060,1422322,1836565.8
3331000035,431243,588995.06
1775910370,527428,722513.56
3626039299,581353,621028.75
1546600125,709235,625763.44
3260810150,299730,482166.66
6817800330,299255,409397.9
414100045,401934,633901
1326039061,414603,588999.56
4055700030,1831007,1456109.5
1225069038,5146499,8646752
2296700260,403917,560831.1
2822049160,236134,369140.53
3395300260,492804,552614.56
5144000036,346545,460501.44
809002290,808049,750516.8
7334501410,329033,431572.88
421049114,179299,335619.3
2623069010,984386,1196097.4
1133000144,611622,692025.9
705710290,309005,456666.4
7313200120,543399,692774.7
1269200150,235653,381632.78
9264930970,285904,515572.5
6819100020,2008544,1723284.4
5112800421,261964,401466.4
7846700850,246021,382419
7227501450,204377,358077.47
5451210150,500315,647735.3
4140900140,446528,635617.8
3537900180,713226,545034.75
7738500475,483691,742056.06
3541600450,331027,543620.7
5379800040,313796,552735.25
6664900330,246397,424775.78
6056100312,352201,435919.94
7766200013,463430,734128.8
8651720470,441484,601042.9
5690500095,714588,1060969.8
5423010180,698101,774330.5
3204300610,501694,447142.3
3425059066,593923,565074.56
7856660130,988544,1022619.7
2954400520,1168369,1573304.1
2327000110,846313,1053796
9526600340,632547,673799.6
7695500200,405040,555349.1
7237501180,1054399,1296751.5
2008000550,254718,459388.16
1123059126,541493,719314.5
1775500371,766854,981771.94
3459900230,1825681,2188034.2
2619950310,524072,721142.25
1771100330,315424,533425
1321059097,300196,438413.9
2420069278,323224,395635.94
3832050570,300370,444319.34
7132300525,482813,511694.94
8691410700,660763,842460.3
7967000150,289396,477040.3
1328300810,338838,550836.1
711000110,1104494,904784.5
9485951460,406490,655160.6
1771000970,317842,492483.25
2817100900,200024,338647.66
6817800630,340955,450263.1
3558900450,457606,591480.8
7215400770,315364,516318.94
4222000320,220068,340112.22
2791500270,214246,425305.2
424069018,761497,984598
9547205180,704654,712332.3
5631500947,606927,760581.3
1425059193,1217242,1198627.9
567000775,409048,479722.44
3904900610,457157,537426.2
3649100346,534247,651512.56
1624049228,486988,519308.56
1559900080,356075,558893
2919702040,575295,675239.94
4013800206,195148,344953.3
1025039292,1213469,1196331.2
2771604640,678637,619320.6
7203600550,228942,363895.44
1545802830,260153,363910.7
3303910010,695688,770661.7
8617000060,883411,937164.44
7889600190,257980,412912.75
3325069064,401745,494556.97
6300000337,550845,687830.7
1172000150,282374,385273.56
3348401319,305908,561605.06
4188000490,829867,1111627
7779200355,695232,863415.56
8029900110,436491,702641.56
4060000290,220136,360446
9475710040,343734,515082.53
798000535,255208,416477.62
6415100410,433273,610957
4299700095,336686,430649.44
6117500955,322740,529158.75
2421039075,201882,388662.1
3362401935,474417,541974.06
1545800205,249389,413037.6
7645900235,699929,785232.3
4141000060,1077699,1058518.9
9485800050,620182,611360.9
2436700280,802192,734257.6
7335400400,239092,345223.84
9294300495,758481,750869.06
6649300190,513714,687025
7950303270,336704,403435.72
2391601010,382108,391670.8
8129700728,693984,563854.75
7871500685,688549,588114.94
1498304065,492810,526428.6
3862710010,431226,522060.5
9209900335,486389,468672.22
952006857,343170,386729.47
2322069168,521868,630261.3
1775801090,464080,656626.2
5700002165,477285,510313.38
4029400080,378894,615147.2
7796100080,776981,771915.8
9279700150,1908666,1631162
3876200060,425931,572532.7
2934800025,251391,454904.7
9359100101,804668,831409.9
3330500335,324535,384442.25
4027700466,377767,564980.25
3204800430,328791,484114.75
5415350770,676094,771682.44
1443550020,514598,721969.4
2810600022,276349,371424.56
1238500281,543069,559909.8
2591020140,493441,574386.6
7137900960,221329,388226.06
1328340630,276277,418942.7
3529200190,338594,524906.6
1624049291,752449,790253.7
4083301120,684743,536288.56
1873100060,599544,709277.8
1773101159,325819,376323.56
7214700350,461765,682733.1
3856902250,601670,569805.3
7169500130,508868,506941.2
4038300010,401060,446477.56
9578500810,346555,661561.6
3345100184,361339,516097.9
452001860,507414,496305.16
7905200037,478571,518394.12
9376301110,478219,550392.4
873900240,245600,442657.2
8682262400,426211,432243.88
7227500910,176729,300066
2392100090,459229,479057.7
3221079050,405079,495438.34
4307320280,325965,500155.75
3211270170,410670,720314.7
726059483,664640,967002.75
424049043,803792,1127519.6
6865200140,580221,549043.5
1155640050,396774,632746.2
4139430250,1296906,1556614.1
818500100,190269,356871.3
7999600180,171533,334962.53
4099501215,748624,587378.44
4046700140,379028,528139.9
8857600490,212401,362597.03
8677900120,532145,651159.1
5379805253,209240,344561.4
9211510410,235926,387292.7
2337000150,280135,443175.47
1423049029,258978,452320.34
4036800580,393575,457828.1
3942900010,389019,465060.03
3438502715,451763,542021.6
7625702441,356946,482689.3
3905100610,462315,513281.9
2218000335,519336,493972.5
3034200516,486206,531845.75
8024200625,406616,452560.25
8564500020,369976,475208.16
9550202700,448501,484631.66
7518508625,591010,574437.56
1822350070,409110,483195.03
8921000040,782544,884174.2
6648150090,1388267,1297104
2402100675,710523,711762.56
42000127,291736,468359.9
5100401160,457413,525880.2
7347600507,223541,410602.22
1839910300,369117,485988.66
1250201550,737491,697061.2
9460000010,307101,462854.78
3356402232,189403,315879.53
6819100150,594858,574048.2
8645501330,275274,409747.5
1556200005,795730,818268.75
40000228,192640,343104.84
7300410010,339858,618700.75
4299000030,370227,602761.5
2629600016,491373,522734.56
662310900,338487,629554.25
1909600046,373145,559798.75
7893207490,217261,347701.28
2524049318,1269055,1345596.2
924069210,711889,767134.6
1591600527,330383,481616.56
98000060,1095317,1683875.1
6392002020,610274,577810
2719100400,410878,462692.38
8018600655,422509,588614.4
2141500020,394939,573807.94
3277801580,464100,598416.5
7237500110,970979,1188792
626100023,537230,857521.1
4319200820,329976,394500.38
1422029138,461078,689013.75
9517200610,375045,514649.44
7334600280,287341,375467.16
8820902400,530173,623221.56
8944600060,676062,554165.6
100100050,316615,514773.62
8074200100,244118,387599
1836980240,746462,776789
6648500440,316166,474409.4
9530100225,670303,620937.5
2883200875,655710,611778.5
4218400175,1074353,748028.7
1022069183,548772,752504.94
6398000171,442256,679620.1
5021900160,481772,542732.8
8078410250,477275,603934.1
7972602490,328168,454187.7
1962200435,796626,634665
7221400285,225025,369651.34
273900030,247064,392652.94
2708450020,490754,806915.94
4083306616,479786,429456.38
3034200435,606114,756388.75
7855000550,1035981,1087935.8
871000155,610394,567415.5
8024201714,490959,631288.2
2625069038,1137591,1428712.8
2324800350,772222,947162.2
5450900010,1155304,1109357.5
1822039225,569309,779804
2460700700,257269,413185.34
6679001060,298032,425891.7
2422059111,317377,483301.47
1250200345,359199,376500.53
5589300370,308806,515166.03
2021201000,1256465,1240685.8
4302200336,262987,387074.47
1328330290,316814,470607.97
3438500781,407932,554727.7
5453700020,573619,620101.94
123039147,380352,510077.88
8691310070,831966,1090755.4
6450303785,325510,469294.8
114100234,434086,667146.6
9212900820,428542,493327.97
4270600025,323681,508273.4
7201600190,440855,484934
521049227,770999,1391336.1
6300500479,421111,546517.1
1432600100,218689,340327.34
1024000109,328003,363505.56
1430800100,340851,480781.34
9164100125,484787,526476.3
1925069183,457900,539776.2
7852160080,758510,1116587.8
5317100780,1224831,1049030.1
4083304835,546208,469079.12
9478400080,667753,757526.5
4463400195,171563,368669.8
4232901525,512076,434447.84
3845101070,317703,553514.4
1843130980,262709,444420.62
3810000480,340116,527888.06
7137960440,253082,451503.22
1231001115,331790,424343.78
5101405340,480766,619842.94
3723800409,451112,583758.6
8651430370,207184,299002.22
6135300010,245574,417890.84
23520380,462644,549131.44
2935400100,548426,555874.75
6137500320,978408,1105717.8
7841300230,298975,498222.94
3521069051,396852,545880.06
2621400080,277283,451068.53
5104530240,351391,499117.97
2022069200,430943,574359.8
5469501850,389879,618112.8
9206950110,320145,442187.16
3298300210,337338,374941.5
2810600015,357172,392781
7298050090,453318,953933.8
7202290620,452513,520053.47
3211290370,361181,527180.75
1591600506,378870,558055.2
2827100070,340477,513820.66
2482410130,372081,522702.66
4364200125,397840,500456.34
6388910730,564781,626549.3
7436500120,565491,548594.44
1822059156,602433,892307.06
9432750190,418307,626328.25
2205700405,418342,446463.53
6056111370,336163,430572.66
3205500160,389848,526483.9
6139100076,365403,593218.44
723069135,455295,544856
4123830070,314435,423873.38
2472920740,455624,695770.06
6134500220,516390,645333.06
2734100395,263864,356354.38
3574800090,440404,626290.6
3126049107,606030,561041.9
669000210,1008683,969302.7
1139000620,320676,406316.56
3825311190,675716,786629.44
7300400320,355744,639010.5
9407150250,260912,406253
3679400503,333531,397360.22
641900050,410379,560588.4
9169100130,455786,517533.66
8091800140,259540,490342.47
9547201155,518081,521951
4154302045,285980,349039.2
6638900265,621275,704056.2
1423069063,404720,570667.8
3335000025,357547,503099.78
9269200650,216449,325329.97
1781500180,326739,404058.34
9211500520,205173,373397.12
1853080150,815520,845943.1
2767704756,494246,532215.6
2206700295,424319,476127.66
2557000380,278126,539747.3
11520200,707334,849056.5
3832710680,230274,404117.3
2569500210,340219,531466.5
5230300210,249430,366120.47
6447300225,1446075,883221
5035300325,1088792,900810.2
7853301660,756496,934687.56
5411800250,376809,427133.1
7203210170,620098,700193.94
4302200415,285126,425431.34
7942100290,245369,373867.1
3629860160,759703,818320.25
1423069076,614647,730285.44
525049085,592144,620709
3306200230,225452,374492.66
2193310300,505588,575738.5
7978800621,203609,381768.2
4027700632,444791,704678.9
1761100190,202311,361542.5
2749600245,550726,492247.53
322069141,455878,605972.44
1900000035,185736,328913.84
3361400190,216918,350095.62
1604602050,513919,614208.06
9421500160,483589,616019
7788400180,278321,416287.03
1566100625,485849,569247.5
3861500340,217480,349479.84
2524069072,329064,404207.1
3013300980,432274,451769.38
4191500130,602185,714872.06
9407150130,276550,421182.47
3904902500,657843,758885.9
9510900140,218237,392573.53
3368900084,311153,493184.5
3432501415,328735,225871.38
4254000540,492545,723729.3
2767603250,521605,548503.4
2923501130,545682,638808.8
9183703045,282444,444218.94
5279100675,318483,394206.28
3905080310,481552,560216.4
2461900375,649371,674687.6
3346300356,531854,690624.9
1865000110,332978,611210.5
9264930400,258959,492518.03
3447000100,640141,608622.7
2313900510,426766,500163.4
7518507330,510332,593784.5
9368700270,213471,371940.3
1137400420,355991,504679.3
2023069054,332754,437320.7
2141320230,621575,608907.1
9536601295,375631,479128.06
2424400130,343666,461665.8
5210200081,453996,498790.1
4443800785,492643,540322.1
7292700005,528624,796947.1
9834201205,279974,348495.34
3275800050,311819,445970.75
6926700654,602497,572427.3
7511000140,1090986,1038125.44
6821101895,617729,569355.56
8964800695,1160971,675704.4
6821100195,759663,714091.25
1226059105,579175,791557.06
2806300070,1450926,1517821.2
1720069029,367396,442456.28
6384300020,442014,711037.3
8928100125,515293,549640.2
8562770720,524055,558322.94
8650300130,778483,875933.25
2126059172,436859,580392.44
8812401450,761053,873248.4
6646200280,566907,707066.6
4021100045,520486,739538.9
1155620190,378693,625285
6061000010,298778,491443.56
3362400472,396990,422052.97
9558020240,474005,751440.7
7309100270,515456,566958.44
7137950210,275929,509028.72
7849200635,187801,352440.6
1311200460,225706,406533.62
284000095,968225,1260830.8
1509700050,290906,487476.38
3438503014,302042,385545.56
9406450090,325077,475765.47
5096300140,400635,605620.56
8923600020,1295197,1204984.2
809001070,682165,557608.3
2291400342,356912,484579.44
644210020,809856,703002.8
6700390090,242828,406977.38
5631500285,748179,952868.2
104560120,236009,461629.72
6413100311,408449,526428.6
2558700090,422536,601542.9
1471590060,730258,765515.06
8914100170,609602,808768
5652601035,345931,397764.38
7852120140,727038,973866.06
6163900952,375626,531782.9
5215200050,845478,1309814.4
6352600490,728023,871221.25
3912000020,568923,590920.4
8830400135,234731,367826.94
5467500040,453016,635107.6
9406570300,415892,626095.3
109200390,224836,224687.16
2025770310,569118,1086652.1
1939120450,584111,740087.75
7524900003,2575825,2484385.5
3755000120,373238,491542
2473002850,530179,791255.1
7625703945,335268,381561.8
9477000190,400812,570279.4
1727500230,391973,526218.3
7011201087,493446,434598.7
5561300750,424585,571616.6
3969300030,193103,332646.94
8097000330,284684,530649.06
2025049064,743939,586419.06
985001321,205444,397476.2
1775500050,420411,490990.1
8849300160,295456,549137.75
2316400285,337325,639526.9
2423020180,613545,603445.94
7128300500,498741,505450.47
9512501400,434303,453897.12
7200179,204263,148878.5
5490210670,473804,574720.9
9527000330,617657,756436.4
1972200326,533949,493004.88
4151800195,564689,477721.84
4046500320,351260,534200.3
9834200885,462621,390734
8161020050,487045,692811.7
2891000750,214732,336918.78
3426049031,1328856,1343144.9
7387500195,299530,405649.06
6303400395,164020,266835.25
638100015,350303,454160.4
4107100204,1959565,1449542.1
537000255,188150,346957.3
985001266,293700,483336.97
1137410040,428538,627666.44
7229900250,244756,371277.94
3905100840,462712,523564.28
8100400160,607094,632550.7
1346300150,3105035,3606606.2
1443501020,200764,337230.25
5490700035,315869,595070.2
1954600050,389354,633293.1
8122100690,374043,544709.5
3663000070,411625,631754.94
5101406375,465330,549753.94
426059055,528460,733279.3
9268850160,351113,453969.88
8731800840,246222,429750.12
3331001910,310357,392209.44
7603100020,852498,905982.94
809002705,718323,726606.3
4364200075,242320,343830.06
1113000430,202305,337672.12
1176001117,602893,595048.06
3320000212,414836,459389.03
9286000150,1446181,1630636.4
301400830,237257,376185.78
425059024,636078,675008.8
8835350300,487382,726541.2
7100000135,284251,398408.28
7696600240,213817,346908.34
9808640320,1194159,908286.75
3764500180,616314,590837
326049060,606323,847448.25
4017110200,450756,672411.2
7224500300,224371,376106.12
1560930050,492304,651323.7
726059395,507787,749071
8964800890,2097465,1565943.9
4045500620,568894,827198.44
8562710250,900269,1209491.6
1775800710,365083,516315.97
9528102865,715396,726129
8096000060,567645,860063.4
1591000015,323932,406094.2
2310000430,274331,379328.66
3902300350,604508,673847.9
4068300280,242865,361979.62
8732130730,227607,415790.28
6791100410,433843,533985.4
7660100236,406365,459576.6
2568200070,799753,974427.2
7697870310,255852,410575.6
8562901100,614823,631604.3
4016800120,285801,524030.84
7338200180,500823,716129
6791400320,234455,365034.1
616000200,320216,536469.1
2917200675,499687,516032.44
2926049086,690478,824066.2
3621059048,424081,586405.7
7987401095,884948,821290.44
5589900590,387981,590280.5
855700170,529181,682705.75
4030500130,281205,489402.5
1755700060,411422,588315.8
2413900050,849479,838668.6
2489200250,442567,472435.94
420000085,225107,373157.2
8106300820,474885,724002.7
8651730580,491318,579289.25
8106300090,460590,655268.1
9842300095,346066,455073.03
9477000280,369728,535355.5
2877102495,420224,397009.1
868001030,907627,1012998.56
8564860110,565752,724944.44
6762700452,558438,506197.22
3294700310,196940,333548.47
7231501665,214359,374734.16
7525900050,453954,600287.3
7882600326,1570562,1280604.1
104550690,236819,470193.47
3425059076,1120689,1009463.1
8835770170,1278433,2072148.4
2581300010,999997,1015163.94
844000180,295469,395674.8
7888100240,248701,416346.6
3845100670,336483,650780.44
4027700812,429350,731313.44
291310390,345152,401883.56
9550200370,578743,533661.6
2328800130,296740,466215.94
2372800100,247312,342017.3
2923039264,530539,661346.56
9282801720,266335,474131.7
9520900230,509186,738870.56
985000955,293247,498626.03
1099600090,206178,371399.06
9211010320,523983,666024.56
3825310820,770506,928803.4
9545240180,438025,575854.94
87000245,203264,347439.4
5041300100,583432,600252.4
3624039150,275072,378823.97
1370804430,598048,522478.9
722079056,430642,601000.44
9126100815,494274,520550.66
1770000490,335226,492015.22
3995700250,406857,579987.94
7214820400,377584,560195.56
2473411130,331524,524795
1824059079,816111,709831.3
3080000030,438645,536741.4
984200540,290463,480355.12
524059063,1564859,1309954.2
9482700475,699537,726598
8024200820,534621,541120.9
8568700015,360584,525827.5
1223089050,362391,459134.56
2205500400,424980,488841.8
1279300085,671490,596250.06
7376300085,446091,481951.5
322069020,410738,513061.2
291310150,336338,403411.47
724069059,1756583,1643482
5255200220,408119,581678
1931300850,446310,411361.03
4427100105,442378,569084.6
2881700231,399699,531951.25
8641500280,294779,389168
5406500440,635219,683666.8
8078390150,633416,725412.6
8945300090,184464,326468.75
8819901030,776008,681356.75
3179100220,853429,748085.8
2126079046,462343,553776.8
2621750350,323207,488572.44
4014400190,347044,592175
7853420110,545897,717739.8
2114700368,307027,448009.22
3438501081,288180,359630.53
6850700670,751002,757919.56
3352402272,222758,417874.1
4157600150,694244,696635.2
8151600941,289112,463575.28
5160300030,643651,548621.1
3820350120,345985,539198.9
7338000800,184086,323220.25
3359500110,770860,711149.9
8016300240,617093,612458.56
7203120050,779084,927661.44
3322049201,219038,422310.66
7231502505,203136,349799.28
8106100105,3567599,2882644.2
3895100039,933824,904253.94
1001200035,231310,379276.2
2724201202,235211,375853.72
4038100110,449564,525074.9
8827900015,608711,555796.3
2644900109,390091,638543.8
302000375,203172,247431.67
1604600095,374126,489107.62
2600040160,609081,594622
2129700525,365469,490852
603000555,346081,546528.06
4083302225,911841,786942.3
7298000090,373559,718298.6
2484700015,480457,575263.2
8945100320,173094,320637.03
5112800042,401960,596434.9
8091411100,279474,441435.03
7375100070,442157,463829.56
7577700061,535585,516029.5
7923700030,468809,459505.6
4235400186,480296,510909.4
1498303700,654751,722646.56
3876312350,412560,588739
3797001815,498993,464072.47
868002015,1323011,1191227.5
597000550,411369,473152.4
8956200530,352588,623822.75
2207100165,486037,476787.44
7942100180,243160,371962.66
2468800040,321335,426948.2
9842300036,340954,404614.75
5700003985,1602494,1603028.8
2988000070,345421,545029.56
8857320260,596365,637724.06
2600040130,489772,534812.5
6632900452,638954,796629.5
7518505910,455029,498388.78
1672000170,692674,592016.4
2597800010,471660,528737.06
8562790720,671141,779921.5
4219401080,1981565,1429206
7000100711,653962,621037
7954000125,513810,560306.1
5700003640,1517593,1803449.6
5700000275,635646,664936.2
4019301205,476233,686635.25
8943600360,286927,421347.56
2954400400,1166710,1627946.8
1321400060,223147,407626.84
2255500123,553800,562196.1
2781260070,400897,616091.25
1313000220,661913,760937.5
1125069153,1317383,1943891
8899000310,266264,401955.25
4139450360,808485,928525.3
5511600315,486167,485185.66
3575302575,435293,543250.7
3226049054,487050,527743.1
274100090,293239,514902.78
1545802080,241591,352089.53
6669020500,275089,489168.75
3307700405,433762,432237.7
3760500407,1711868,1579327.9
7853270100,701716,843207.8
9320350020,571186,691710.5
7715800430,432217,505385.88
6791400100,294200,483916.72
7708000010,383329,516396.25
1448800010,243518,415883.88
1782500035,297101,384134.03
3449500050,537809,638615.7
2856100515,735365,787452.06
1245000461,899635,971415.4
1219000043,271821,496478.44
5409800110,334343,599521.8
2680700010,658489,631768.2
8143100350,365950,503885.3
2597150270,281658,439358.16
2966800010,264576,458694.28
8854000010,634637,1067324.8
2207200635,425477,470434.3
1722059222,279938,452914.28
9358002305,385506,402983.9
6392001950,430932,497857.7
3630080070,372157,434035.38
3797001702,872453,845578.56
8127700440,637261,640295.2
1446400785,210676,342074.72
5016002275,930383,803476.5
2818100060,1123673,1205537.1
6431000748,390648,478180.4
7972600450,372807,483631.6
8078570380,290004,469984.56
7889601320,196347,339356
1762600280,1036268,1035552.56
3026059085,1881212,1329119.5
3475000080,539892,543876.9
1370802620,644589,573314.56
5151600285,261658,467650.25
2722049218,283646,524418.8
7696300080,408062,542485
4168100020,201380,379283.06
1474000050,443867,491728.62
2473480350,313367,459946.66
1139600270,269863,418402.88
6699940120,346815,517384.6
7016100120,393345,606823.7
6752510010,723578,860554
7915100490,569484,594394.7
984210170,281604,453652.62
6159400030,428849,653750.7
3013300968,350443,413287.4
6404600006,251167,415724.06
2770602170,456983,384072.47
1922059401,137451,359516.7
291300010,330936,405391.12
3856905185,538600,499639.94
7304300905,264493,464843.2
3416600185,596656,565654.7
1786810040,672029,750185.5
4354700010,453009,522050.56
3902100175,893273,935720.4
4305600360,430151,609320.2
3622069114,526302,776587.56
4376700570,619410,735750.7
6795100589,493705,603043.2
3344500085,480876,663559
2206500105,375999,414064.22
8731900880,323312,597912.2
1682000160,233909,339027.34
5104200380,239417,372417.72
1982201595,567296,520628.1
795002190,216979,357327.66
7228500375,537263,531728.06
9412200280,363374,512876.28
5071401000,811499,925104.7
597000566,375699,407309.75
8151600101,210193,315039.84
2028700265,503065,496356.75
1670400090,184080,325828.62
7851980100,945146,1520065.1
5595900345,456738,613416.06
4046700300,371225,507898.88
4324210120,258572,420891.75
2616800050,477932,646911.75
1525079069,622781,843421.75
9828201020,482091,465474
2723069146,749638,867560.7
9468200100,511465,528061.3
2883200961,499948,554532.5
1137300690,677207,897343.6
2473100280,321839,506184.66
723049448,265525,409667.78
3066410810,614701,752424.56
5700003280,813850,895054.8
9268200440,424958,482639.6
4053200410,324142,422427.47
1234000704,1301606,985154
2473372170,420498,655631.94
2523039239,218060,365169.2
4324500490,205830,364494.9
238000244,349559,621752.9
1105000571,336741,471361.7
1771000430,293715,462542.8
666000142,787301,641060.1
3389900800,456768,502531.53
3578700017,629766,818881.56
3629970190,686824,778971.5
255450250,324252,468290.7
1154100205,190257,426570.1
3629890190,900894,1229684.8
3905080870,502697,565715.7
8155820110,308902,405672.66
5135000170,766070,794038.5
2464400435,649726,629978.9
9482700080,556752,544466.94
318900080,283056,516618.4
9477001410,409259,548609.06
825079019,747951,876188.94
1471701200,354141,565993.56
5606000120,851685,808195.1
7853350220,596175,690915.4
1776460110,470147,663097.8
3904920980,632981,731044.94
8087800430,574343,578238.9
3298200320,373458,434336.4
9122500080,270244,464494.88
7893804845,288372,453397.44
1370803730,597191,510132.84
8001450170,273899,435194.25
5561400260,581324,829105
7308600010,666526,1072800.6
3524039060,300706,367992.56
7300400150,313167,567904.94
207700050,540492,854299.4
5595900355,218192,328855.5
2652500285,755178,646302.5
6744701310,2183467,2105239.8
525069127,1331358,1452575.5
3334000050,323042,425468.66
8682220390,582051,685677.25
4038700380,503870,596284.75
8073000265,385698,538002.06
9521100960,735215,679616.25
5634500688,761066,1193786.4
6813600440,394231,455243.2
1072010350,458801,728513
7853301700,678600,811004
5141000571,311462,371549.97
2013802060,697238,872841.25
7852070210,1094023,1672996.9
1402970070,283472,507157.84
2310040020,319715,498250.03
646910560,271258,407752.03
6647400090,404214,538825.7
8682231110,505944,581954.3
4376700330,549872,631635.6
8069000075,788916,1006777.9
7147600220,229046,374867.5
4142450330,250752,385850.47
5101404698,416315,484022.88
6154500070,890838,1007068.9
1592000640,517432,663995.75
3756900027,576927,826529.75
7203220130,847143,1063242.6
643300010,522588,509668.44
8651720150,491931,702656.94
4139400910,704575,783729.3
5054800110,286439,433824.3
8835200330,402971,528171.06
7682200340,236195,419782.16
7203600745,285755,598010.3
1895000260,225930,376340.06
7922750020,584296,610749
5437200050,396859,673299.94
8732160250,253165,416999.88
1442870440,468066,638083.6
1471700410,356778,536185.25
3204800330,305455,453598.12
1923000160,831297,872130.7
2719100013,366922,408532.06
3814900380,308385,537709.7
326049038,543466,822954.94
1068000110,911736,807936.2
8835800010,1070601,1311983.5
1560920200,448998,619848.3
1668500090,669291,801117.6
2597530070,767625,851853.8
1139000035,582480,698561.2
8032700072,570049,513418.5
7732300390,707706,730847
5130000080,491354,750000.25
9276200890,460615,460292.44
342000036,441098,439208.2
5126300060,428770,609667.75
2331300505,658475,723997.2
8651410090,219286,301652.12
200800330,437911,559733.06
7520000616,277612,479774.6
7170200110,430017,440259.97
3021059155,219386,342313.9
3582900280,1097524,1395728.4
7340600845,219331,399077.53
3905040060,480008,546810.1
3224800120,309641,482708.66
6021503740,476758,481052.4
2570300130,444532,610510.25
8121100395,325124,538434.25
3356404198,233134,392897.16
3630090050,663313,775155.75
923000413,444776,583941.25
9201300020,1230333,1247214.1
1777600210,668663,654330.8
7738500731,5240755,3619838.2
686900010,819479,705456.9
7967000160,291835,473200.7
3413700130,491826,658514.44
7852190290,551630,677368.4
1180007375,606328,971988.06
3353404510,300421,427528.4
7802900380,253950,390490
8021700715,607778,647101.8
3205100080,418633,519170.4
4477000290,376278,611321.8
1118001645,1171307,942428.2
7979900806,343831,475343.22
7228500415,622232,669719.44
7212660640,287796,493343.5
3826000735,206283,349511.2
7714000250,404165,645798.5
4400200057,660646,583856.06
2487200279,518856,663844.44
7140700690,278493,360621.34
3304300080,552840,745391
2887950110,236341,384787.4
3760500222,729446,832952.7
9269200786,283773,424305.72
3734900110,237958,339407.16
5045700400,447762,686254.25
2140950130,426620,645410
2612000200,339533,538763
8563300085,434970,667775.5
2425059173,624484,648473.9
8091410930,253640,432810.62
9422400035,559475,599592.1
1112000100,583825,797090.75
1323089056,385882,477222.78
5015000596,829007,721463.5
1535204165,408738,641706.06
1438000430,405156,574693.44
3222059130,531247,794418.7
1982200330,512682,575325.75
6624010010,254436,374784.22
2303900035,4388171,5005066.5
259600620,537606,550814.06
6072500490,462618,546360.8
123039633,282411,426964.5
8562780090,339103,381856.3
5249802240,483986,593165.3
6071200400,527499,575710.5
826069002,510946,539687.6
2625079030,701920,1058954.1
6742700210,1402281,1035516.06
9253900408,1403508,1264726.6
2560803085,213182,385446.28
1237500540,410144,346284.28
425069020,1070974,1337161
9185700440,2320461,1805077.4
8656300345,345102,529271.3
4245400045,248928,439694.34
9834201370,369617,455413.4
7853300770,395897,505158.44
9551201295,481248,468613.22
898000220,233492,330368.12
3834000720,347035,471480.8
1245500690,707332,704105.9
4083304190,617251,612280.44
4178300080,717633,742394.4
2960900045,535675,570002.56
1446801030,225542,413555.9
7855800910,734748,742944
7853310150,564979,753670.56
8732131090,281145,501641.4
7967600285,385800,607967.1
8651520510,532522,638454.3
5379802650,254420,394072.47
1425059174,466250,497228.97
627300105,866602,878940.7
3124089049,418519,642524.2
1778350270,655690,702242.94
8691500410,370671,546961.94
9169600043,511835,584758.25
100300500,305618,415000.75
3221069054,571042,802202.5
4443800385,460033,539354.75
7922710450,778868,828897.06
7880020030,700185,864696.94
3288020050,307206,481828.34
4136980090,529763,1184693.9
1687000240,300898,511450.53
7812801785,213377,380163.06
1126059144,608392,830773.44
792500260,311620,516315
3222049055,663507,1120699.4
8635750090,640934,740541.06
2767601280,784477,882426.25
5347200162,243979,349421.2
7503800210,237570,404936.3
3394100020,989348,913343.8
7663700783,389963,563362.4
9454200030,418589,706976.3
3791500050,290615,378728.6
582000185,579514,580432.3
3211230260,365750,561042.94
323059103,376065,490569.8
7297700055,392595,526954.56
1545805460,255374,353601.44
2341800195,260681,354094.8
6648700150,265628,428512.16
3860900035,1542504,1209158.4
1980200236,643997,753304.8
1180002745,251347,495469.03
3275890310,698362,780513.8
6840701100,514604,495833.97
8651402750,234449,198084.88
1588600045,375444,438677.4
2422029094,260042,347793.8
1702901500,296317,385121.47
3755100005,501824,627977.8
3624039074,285113,354800.6
7950302995,368808,480194.34
5273200060,556551,547363.2
8025700460,255772,402971.22
280610020,1016685,1346014.8
3333002450,256687,449898.7
7379600240,583855,564176.4
4058802300,262298,489938.62
302000065,217011,330888.06
9527000180,544917,702655.6
3626039403,368911,449107.75
9510900360,236723,421811.53
2310040230,332682,501498.84
7308900490,670651,775514.4
2206900065,392831,438513.44
324059161,1195819,1058025.4
7345310100,278261,380068.8
2422049107,292811,514560.62
8146100095,586335,509771.5
87000283,325198,501769.62
7937600010,297997,435745.34
2618300350,240114,369832.6
224069102,419444,540896.44
7129302095,227292,356957.78
7352200025,1228392,1106764.2
6163900333,341675,526797.75
3528960020,611109,655225.6
1687000220,283217,502019
4141400030,569633,599664.2
